customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST0801,27.0,Male,North,Primary,Salaried,514639.3982003389,269276.90318488603,Car,488.0,3,114,0.20320334001860713,2020-03-11,1
CUST0802,47.0,Female,North,Graduate,Salaried,469951.402240348,310583.30662947125,Car,719.0,10,134,0.5185040903249795,2020-03-12,0
CUST0803,67.0,Male,South,Primary,Unemployed,738341.4994214129,286143.6525632805,Business,548.0,11,11,0.6064231243261939,2020-03-13,0
CUST0804,62.0,Female,North,Primary,Unemployed,483256.4080301576,225131.66482381025,Home,463.0,4,75,0.562630892138723,2020-03-14,0
CUST0805,22.0,Other,West,Post-Graduate,Salaried,276090.77432336623,176869.90570703006,Other,554.0,6,122,0.3073921083122161,2020-03-15,0
CUST0806,50.0,Male,East,Post-Graduate,Salaried,421294.02880605427,142358.0423665156,Car,775.0,7,179,0.8270592247750375,2020-03-16,0
CUST0807,18.0,Female,South,Primary,Salaried,535738.9433620952,347103.4690817104,Other,716.0,4,171,0.11693789098830276,2020-03-17,0
CUST0808,35.0,Male,North,Post-Graduate,Unemployed,745842.95685941,130050.47798323567,Other,469.0,8,51,0.3784106830107944,2020-03-18,0
CUST0809,49.0,Female,East,Post-Graduate,Unemployed,620618.9369897667,96293.39264300039,Business,616.0,9,29,0.6751939803184488,2020-03-19,0
CUST0810,64.0,Male,South,Primary,Self-Employed,329892.9442505912,266536.89350328303,Car,473.0,11,106,0.7135431410793276,2020-03-20,0
CUST0811,66.0,Female,East,Graduate,Self-Employed,997037.9833357784,120386.31968135046,Other,769.0,3,77,0.4328948355454879,2020-03-21,0
CUST0812,,,North,Primary,,,104993.65025338728,Car,,3,182,0.11352785060509368,2020-03-22,0
CUST0813,38.0,Female,North,Post-Graduate,Salaried,755078.1475998029,55639.573783023516,Education,744.0,7,84,0.5944349432989899,2020-03-23,1
CUST0814,43.0,Female,West,Graduate,Salaried,469657.11328455416,151709.01605394823,Education,317.0,0,134,0.15047574494657256,2020-03-24,0
CUST0815,42.0,Male,North,Secondary,Salaried,606671.8489410898,191728.4976103507,Education,369.0,7,179,0.18628462092281162,2020-03-25,1
CUST0816,39.0,Female,North,Graduate,Self-Employed,667893.7009036809,224309.17276606988,Other,637.0,4,56,0.620200575716952,2020-03-26,0
CUST0817,44.0,Female,South,Post-Graduate,Self-Employed,743638.9423508511,295130.62442994834,Education,826.0,10,14,0.3499906609142839,2020-03-27,0
CUST0818,66.0,Female,West,Graduate,Salaried,711473.661075645,252689.79236657938,Business,755.0,0,58,0.3784241221666024,2020-03-28,0
CUST0819,30.0,Male,South,Primary,Unemployed,674439.4000145956,180912.77804468203,Business,568.0,3,133,0.48944566158659475,2020-03-29,0
CUST0820,50.0,Female,East,Secondary,Salaried,436982.65376117826,180180.43236202802,Other,487.0,1,46,0.8828627158874992,2020-03-30,0
CUST0821,,Female,North,Secondary,,,251015.74689151836,Car,,3,171,0.8723537765909684,2020-03-31,0
CUST0822,58.0,Female,East,Secondary,Self-Employed,566521.5020648395,327257.01629285695,Home,733.0,7,155,0.43300879948806015,2020-04-01,1
CUST0823,52.0,Male,South,Post-Graduate,Self-Employed,686625.6144682139,212631.41994832002,Car,587.0,4,28,0.3123993737746258,2020-04-02,0
CUST0824,18.0,Female,North,Post-Graduate,Self-Employed,455455.8598446786,153086.9145789591,Car,798.0,0,49,0.3420737221312926,2020-04-03,0
CUST0825,38.0,Male,North,Secondary,Salaried,713034.3931428774,100713.39989144546,Car,740.0,6,26,0.3150250385292833,2020-04-04,0
CUST0826,65.0,Female,South,Graduate,Salaried,790523.3490972358,55479.47355877745,Car,602.0,0,197,0.5257966457134245,2020-04-05,1
CUST0827,23.0,Male,South,Secondary,Self-Employed,,266626.9672043523,Home,386.0,8,108,0.5854878462407428,2020-04-06,0
CUST0828,45.0,Female,South,Graduate,Salaried,332615.85924074403,257797.85236395572,Education,737.0,2,102,0.49102351058373284,2020-04-07,0
CUST0829,34.0,Other,South,Graduate,Salaried,471924.9882189327,257736.35251066615,Car,840.0,11,51,0.42639548979852193,2020-04-08,0
CUST0830,22.0,Male,South,Post-Graduate,Self-Employed,561522.5336378393,187134.05536479442,Business,321.0,2,132,0.2690280300559502,2020-04-09,1
CUST0831,48.0,Other,North,Graduate,Salaried,395086.59724658984,340693.4745891751,Other,816.0,5,116,0.4860044731056907,2020-04-10,0
CUST0832,22.0,Male,South,Secondary,Self-Employed,770440.5357734289,151588.15054151823,Other,802.0,9,81,0.3728821710419664,2020-04-11,0
CUST0833,55.0,Female,North,Post-Graduate,Self-Employed,584813.3723036903,295526.9237207206,Business,766.0,5,74,0.5332763702386744,2020-04-12,0
CUST0834,20.0,Female,North,Primary,Salaried,507889.4096481479,196125.7105010457,Car,400.0,10,118,0.6401515324092991,2020-04-13,0
CUST0835,40.0,Female,South,Primary,Salaried,212818.09522629448,139164.92353206623,Home,440.0,10,62,0.6066497395492885,2020-04-14,1
CUST0836,54.0,Female,South,Post-Graduate,Self-Employed,236836.83671449858,259253.03073177615,Education,437.0,5,144,0.46999216832447466,2020-04-15,0
CUST0837,54.0,Female,West,Secondary,Self-Employed,556201.8500563613,240963.61186839937,Other,527.0,0,142,0.5448419394239687,2020-04-16,0
CUST0838,,,North,Primary,,,235697.27592669262,Education,,4,33,0.32788490476860777,2020-04-17,1
CUST0839,27.0,Male,South,Primary,Self-Employed,702527.4819288143,208127.84220561988,Home,730.0,11,37,0.11939220721791176,2020-04-18,1
CUST0840,36.0,Female,South,Graduate,Self-Employed,468369.2311255359,196210.69182831692,Other,339.0,5,71,0.6000155633344832,2020-04-19,0
CUST0841,34.0,Female,South,Graduate,Unemployed,1148618.5939189466,438837.1992870439,Education,818.0,7,26,0.30205484731014953,2020-04-20,0
CUST0842,38.0,Female,West,Secondary,Salaried,961583.2501232221,318425.6645196173,Home,510.0,0,29,0.6351629680546196,2020-04-21,1
CUST0843,31.0,Female,West,Post-Graduate,Salaried,463710.18615049665,272282.6894985512,Education,601.0,4,12,0.6976067996775674,2020-04-22,0
CUST0844,26.0,Male,East,Secondary,Salaried,478732.599493737,211179.91582033882,Car,385.0,2,174,0.832742196883025,2020-04-23,1
CUST0845,63.0,Female,North,Post-Graduate,Salaried,699116.302800406,300715.7200596669,Home,696.0,1,152,0.8664982363836904,2020-04-24,1
CUST0846,18.0,Male,East,Primary,Salaried,840634.5219836076,251799.4776391452,Education,552.0,10,60,0.10842083704776116,2020-04-25,0
CUST0847,68.0,Female,South,Graduate,Salaried,172394.18851279665,202620.47527740357,Car,832.0,7,185,0.89229936748371,2020-04-26,1
CUST0848,62.0,Male,West,Secondary,Unemployed,142724.90692906268,169643.5674734085,Car,680.0,6,145,0.6464146547953288,2020-04-27,0
CUST0849,30.0,Male,West,Secondary,Salaried,375593.0388891237,191908.26623373118,Home,743.0,9,150,0.6148193282993514,2020-04-28,0
CUST0850,21.0,Male,East,Post-Graduate,Salaried,616547.5166347729,117042.57358780556,Business,332.0,6,185,0.11217047615628434,2020-04-29,0
CUST0851,18.0,Male,West,Post-Graduate,Salaried,599374.7181015194,221060.08392976417,Other,559.0,4,12,0.7889867295093901,2020-04-30,1
CUST0852,66.0,Female,South,Secondary,Salaried,713954.29099677,151152.39198896402,Home,533.0,11,82,0.2163931577982611,2020-05-01,0
CUST0853,57.0,Male,West,Post-Graduate,Salaried,260060.49432693835,359266.9998282884,Car,814.0,8,168,0.7698641231464328,2020-05-02,0
CUST0854,49.0,Male,East,Secondary,Salaried,36771.22740622464,201934.40708117542,Car,607.0,4,114,0.11245003700697281,2020-05-03,1
CUST0855,51.0,Male,South,Secondary,Salaried,671602.839060429,81103.65804650381,Home,369.0,1,127,0.616771409999329,2020-05-04,0
CUST0856,45.0,Male,East,Secondary,Self-Employed,334360.7454069531,195011.98458718823,Business,753.0,2,163,0.44784122701586226,2020-05-05,0
CUST0857,48.0,Male,West,Primary,Self-Employed,96302.42712227243,95387.89149374957,Other,738.0,3,193,0.2606133832474681,2020-05-06,1
CUST0858,25.0,Male,East,Post-Graduate,Self-Employed,529012.7491918763,247340.74157124665,Education,663.0,4,43,0.1860491134163473,2020-05-07,0
CUST0859,56.0,Female,East,Graduate,Self-Employed,658635.1376437355,229094.73643394854,Home,780.0,2,146,0.45210215723706115,2020-05-08,1
CUST0860,,,North,Graduate,,,295783.9631108268,Other,,11,71,0.19864464425713982,2020-05-09,1
CUST0861,51.0,Female,West,Post-Graduate,Self-Employed,408430.32276350213,120911.82083054345,Other,323.0,6,129,0.4891572893528381,2020-05-10,0
CUST0862,20.0,Male,West,Secondary,Self-Employed,468127.5535708187,203400.80962281468,Car,724.0,4,124,0.6001736469222818,2020-05-11,0
CUST0863,67.0,Male,East,Graduate,Salaried,425883.4475198434,63497.820457336464,Education,474.0,4,22,0.7619073548858866,2020-05-12,0
CUST0864,29.0,Female,North,Graduate,Self-Employed,230390.57761196658,270149.47819247143,Home,624.0,5,78,0.6429195497462933,2020-05-13,0
CUST0865,18.0,Female,West,Post-Graduate,Salaried,357063.8646019136,251887.1180440122,Car,647.0,6,178,0.15215981336492038,2020-05-14,0
CUST0866,61.0,Male,South,Graduate,Self-Employed,604255.9810027629,249580.50210275708,Car,317.0,9,86,0.34594602603826974,2020-05-15,1
CUST0867,,Male,East,Secondary,,,200161.9031356941,Business,,9,10,0.3303828863460003,2020-05-16,0
CUST0868,47.0,Male,West,Post-Graduate,Salaried,533611.961193364,241477.28907887908,Other,454.0,7,98,0.8320259387768675,2020-05-17,0
CUST0869,47.0,Male,South,Secondary,Self-Employed,300970.3036293241,360433.9108308596,Home,676.0,8,56,0.7942256355142109,2020-05-18,0
CUST0870,34.0,Male,West,Graduate,Self-Employed,463699.36757286655,171490.5742957986,Home,701.0,10,13,0.39611833468033353,2020-05-19,0
CUST0871,65.0,Female,South,Graduate,Unemployed,64586.99071142904,213864.51837100845,Home,524.0,3,189,0.15692420470606488,2020-05-20,0
CUST0872,64.0,Female,East,Secondary,Salaried,535695.3327770779,91387.37008185902,Car,516.0,4,19,0.8152858542437867,2020-05-21,0
CUST0873,40.0,Female,West,Primary,Self-Employed,785771.5415627134,113173.90384016676,Business,330.0,4,37,0.8105519623713499,2020-05-22,0
CUST0874,32.0,Female,West,Graduate,Salaried,205173.57359157887,209781.32930933073,Education,358.0,7,130,0.78379690562458,2020-05-23,0
CUST0875,54.0,Female,North,Primary,Salaried,382814.4653364489,310393.3546701907,Car,652.0,8,135,0.7760653101884013,2020-05-24,1
CUST0876,38.0,Female,East,Graduate,Salaried,565821.3557420259,174371.91757484275,Education,744.0,6,143,0.48420320086892377,2020-05-25,1
CUST0877,31.0,Other,South,Primary,Unemployed,750568.5268854967,176408.3470687876,Business,534.0,4,164,0.2419453217996786,2020-05-26,0
CUST0878,19.0,Male,West,Primary,Self-Employed,410355.0767399701,159311.47554956254,Other,406.0,2,149,0.4819904403699422,2020-05-27,0
CUST0879,28.0,Male,West,Primary,Self-Employed,361549.93414682074,146524.33291556768,Home,490.0,0,71,0.49567821653557187,2020-05-28,0
CUST0880,,Male,South,Secondary,,,229497.14557088216,Education,,10,189,0.4919454025958886,2020-05-29,0
CUST0881,56.0,Female,East,Primary,Salaried,520687.6258616213,50274.235482135555,Car,544.0,8,185,0.5310180688920929,2020-05-30,0
CUST0882,55.0,Female,North,Primary,Salaried,908415.2080287489,328093.95766667277,Education,375.0,4,76,0.30612561839292407,2020-05-31,0
CUST0883,51.0,Male,North,Primary,Salaried,555471.6923929352,133457.77018705395,Other,846.0,8,183,0.39299294490689207,2020-06-01,1
CUST0884,,,West,Graduate,,,272190.34854381415,Home,,9,83,0.4473492735707757,2020-06-02,0
CUST0885,67.0,Male,South,Primary,Salaried,564416.462153397,73000.14026061242,Education,616.0,11,104,0.2048969676131999,2020-06-03,1
CUST0886,51.0,Female,West,Graduate,Salaried,497781.5992102796,266884.0130546218,Other,420.0,3,152,0.46429130764920046,2020-06-04,0
CUST0887,35.0,Male,South,Primary,Salaried,337397.125547974,267194.46078144974,Car,324.0,4,45,0.7483756936556744,2020-06-05,0
CUST0888,47.0,Male,North,Primary,Salaried,664655.9831355411,238420.20720058965,Business,731.0,3,151,0.762447634186301,2020-06-06,1
CUST0889,32.0,Male,East,Secondary,Salaried,545152.3046223508,100557.14782002078,Car,459.0,1,121,0.4292510175208243,2020-06-07,0
CUST0890,44.0,Male,South,Graduate,Salaried,503522.6503867315,224954.8189598077,Home,413.0,11,140,0.5150466496674828,2020-06-08,0
CUST0891,68.0,Male,North,Primary,Unemployed,304926.79454435,81694.3815265611,Car,801.0,0,122,0.12692026570804532,2020-06-09,0
CUST0892,51.0,Male,West,Graduate,Self-Employed,760701.5863869519,174723.67449038147,Car,465.0,7,119,0.6395460451748776,2020-06-10,0
CUST0893,69.0,Female,South,Graduate,Unemployed,632940.549066622,302941.3100955326,Car,474.0,3,123,0.42368470635749045,2020-06-11,0
CUST0894,55.0,Female,East,Post-Graduate,Salaried,389415.83252653957,279670.1927070742,Car,300.0,4,76,0.45638214646667663,2020-06-12,0
CUST0895,50.0,Male,West,Secondary,Salaried,700364.9707363874,201518.2942540433,Home,385.0,5,135,0.7989381817438118,2020-06-13,0
CUST0896,41.0,Female,West,Secondary,Self-Employed,400485.83232295857,102519.34240771581,Other,619.0,7,95,0.46946754764848675,2020-06-14,0
CUST0897,32.0,Female,North,Secondary,Salaried,343599.3014977926,264558.77121741936,Education,700.0,10,28,0.11695379698228221,2020-06-15,0
CUST0898,47.0,Male,South,Post-Graduate,Salaried,348059.3765039426,201938.1237698025,Business,681.0,7,191,0.28199271269524995,2020-06-16,0
CUST0899,59.0,Male,West,Post-Graduate,Salaried,3856030.1272065947,32031.559823042335,Education,617.0,6,78,0.4804964914466072,2020-06-17,0
CUST0900,,,East,Secondary,,,278262.9826316518,Education,,3,19,0.4395170341988286,2020-06-18,0
CUST0901,34.0,Male,South,Post-Graduate,Salaried,133771.02433232998,197576.7166130308,Business,824.0,5,170,0.7882961098243845,2020-06-19,0
CUST0902,,,East,Post-Graduate,,,320245.1247983072,Home,,3,150,0.5337100074449334,2020-06-20,0
CUST0903,,,West,Post-Graduate,,,90472.94811571953,Business,,6,137,0.6517085935320968,2020-06-21,0
CUST0904,21.0,Female,East,Secondary,Salaried,482786.0614418214,117670.38131960004,Home,443.0,11,108,0.47545863763477614,2020-06-22,0
CUST0905,27.0,Female,North,Secondary,Salaried,469935.9079456256,227908.38583451853,Education,690.0,11,188,0.451724587247332,2020-06-23,0
CUST0906,34.0,Male,East,Secondary,Self-Employed,434660.7573627272,229156.3676681973,Home,468.0,10,41,0.45702933477948104,2020-06-24,0
CUST0907,27.0,Female,South,Post-Graduate,Salaried,291484.46106588474,30932.83723935479,Other,597.0,0,121,0.42873725575507116,2020-06-25,0
CUST0908,34.0,Male,East,Secondary,Salaried,265553.24931267195,102150.04541333937,Business,532.0,4,33,0.5308667086833627,2020-06-26,0
CUST0909,37.0,Other,East,Post-Graduate,Self-Employed,592873.9727093149,475521.7743719902,Other,570.0,9,44,0.300354721402883,2020-06-27,0
CUST0910,41.0,Male,North,Primary,Salaried,389889.61365830246,169438.93858461967,Education,359.0,11,92,0.8128441550734568,2020-06-28,0
CUST0911,22.0,Female,East,Post-Graduate,Salaried,563271.664307229,273095.8976376216,Business,595.0,9,79,0.36646843847509836,2020-06-29,0
CUST0912,51.0,Female,East,Graduate,Salaried,322950.2627751555,134934.01726316163,Education,766.0,3,177,0.21801906734187748,2020-06-30,0
CUST0913,23.0,Male,West,Secondary,Salaried,536212.5485542165,9030.289885315666,Other,534.0,10,191,0.1772403828781961,2020-07-01,0
CUST0914,19.0,Female,West,Secondary,Salaried,760655.6074632127,182974.17532040944,Education,533.0,6,118,0.1107383320961021,2020-07-02,1
CUST0915,30.0,Other,South,Graduate,Self-Employed,617233.1600785566,173439.54397138947,Business,667.0,8,181,0.4382848628534892,2020-07-03,0
CUST0916,60.0,Female,West,Post-Graduate,Salaried,417517.2363567039,160012.17613316287,Business,531.0,4,199,0.2500887908363397,2020-07-04,0
CUST0917,60.0,Female,West,Primary,Salaried,551439.7940711855,188535.91644936075,Education,790.0,3,108,0.11731832206979834,2020-07-05,1
CUST0918,65.0,Female,West,Graduate,Salaried,451866.9650939574,226426.82716456364,Business,802.0,8,42,0.516015637031619,2020-07-06,0
CUST0919,28.0,Male,West,Graduate,Salaried,501576.03693894565,184988.30487461935,Business,680.0,4,65,0.6439828389206091,2020-07-07,0
CUST0920,68.0,Male,North,Post-Graduate,Self-Employed,434877.78957029927,73599.38320526363,Education,727.0,8,173,0.16860084072888348,2020-07-08,0
CUST0921,64.0,Female,West,Secondary,Salaried,467132.95882292173,248618.4791561939,Other,663.0,7,191,0.46873661833572766,2020-07-09,0
CUST0922,40.0,Male,North,Post-Graduate,Salaried,542418.6706148351,5062.824467757688,Business,501.0,3,156,0.6949029428805973,2020-07-10,0
CUST0923,33.0,Female,North,Graduate,Salaried,301328.26008360984,5035.745728420035,Business,445.0,10,180,0.8886454568067401,2020-07-11,0
CUST0924,48.0,Female,West,Graduate,Salaried,296824.2346020043,273918.0494701568,Business,756.0,10,21,0.6337522757140487,2020-07-12,1
CUST0925,,,East,Secondary,,,250702.02721353568,Business,,6,20,0.2958716406476165,2020-07-13,0
CUST0926,33.0,Male,North,Secondary,Self-Employed,179945.779099258,194260.4634925964,Education,563.0,4,79,0.6732429118231996,2020-07-14,0
CUST0927,25.0,Female,East,Secondary,Salaried,256543.46155590413,60455.149524492794,Other,363.0,9,149,0.578343541455864,2020-07-15,0
CUST0928,21.0,Male,East,Post-Graduate,Salaried,531892.5013608258,129208.90593259246,Other,790.0,3,50,0.2694394308652382,2020-07-16,1
CUST0929,57.0,Female,West,Secondary,Salaried,321442.4969016232,173725.3252313496,Home,340.0,4,162,0.7808886606780437,2020-07-17,1
CUST0930,21.0,Male,South,Graduate,Self-Employed,602722.8928462192,40410.60314258866,Business,595.0,4,115,0.4419235417820807,2020-07-18,1
CUST0931,42.0,Female,West,Graduate,Salaried,506942.74975051236,126097.13419767671,Business,302.0,10,12,0.8695821237873007,2020-07-19,0
CUST0932,20.0,Male,South,Primary,Self-Employed,106299.15731238923,265233.033817668,Home,409.0,8,12,0.6783208059582224,2020-07-20,0
CUST0933,49.0,Female,South,Post-Graduate,Self-Employed,630995.1168443379,342730.5364289216,Other,520.0,11,93,0.6156505237054577,2020-07-21,0
CUST0934,20.0,Male,West,Primary,Self-Employed,662159.729118342,158056.52473414494,Car,669.0,8,165,0.6826822699812495,2020-07-22,0
CUST0935,44.0,Female,West,Graduate,Salaried,301227.4650330293,275648.8354316098,Car,667.0,5,160,0.4824776150545772,2020-07-23,1
CUST0936,46.0,Male,South,Primary,Salaried,584038.3085789983,8593.992941253266,Other,735.0,3,185,0.5041811822413392,2020-07-24,1
CUST0937,49.0,Female,West,Graduate,Self-Employed,328700.35251816025,265945.12411136116,Business,303.0,1,179,0.7809659083557952,2020-07-25,0
CUST0938,67.0,Female,South,Primary,Unemployed,519534.0753496671,119605.1585272519,Car,543.0,2,116,0.6447428293148023,2020-07-26,0
CUST0939,,,East,Secondary,,,230734.561670797,Education,,1,177,0.8177946601533134,2020-07-27,0
CUST0940,36.0,Male,West,Primary,Salaried,141378.70949308464,175224.75817602908,Education,325.0,4,143,0.8126614028594149,2020-07-28,1
CUST0941,38.0,Male,East,Secondary,Salaried,423436.56207740627,332041.4009783834,Home,694.0,5,29,0.8811920272353994,2020-07-29,0
CUST0942,22.0,Female,North,Secondary,Salaried,475254.21074503276,112556.43516600819,Other,773.0,10,148,0.6601717270762674,2020-07-30,0
CUST0943,35.0,Female,East,Post-Graduate,Self-Employed,420464.06127707916,262760.62975618313,Other,316.0,4,105,0.5018413741293937,2020-07-31,0
CUST0944,45.0,Female,East,Secondary,Salaried,263193.8883554881,172049.25367034666,Car,391.0,1,133,0.2330493601672659,2020-08-01,0
CUST0945,59.0,Male,South,Secondary,Salaried,420020.18757377256,184169.45219903364,Business,782.0,11,164,0.6643044477179338,2020-08-02,1
CUST0946,39.0,Male,East,Primary,Self-Employed,553858.9505161468,181614.61068407903,Other,842.0,4,30,0.3332621734079446,2020-08-03,0
CUST0947,38.0,Female,West,Graduate,Salaried,491021.3939754926,115432.68955058871,Car,504.0,8,123,0.326358054429865,2020-08-04,0
CUST0948,,,South,Post-Graduate,,,198590.10340933283,Car,,3,22,0.2906302211584545,2020-08-05,0
CUST0949,18.0,Other,North,Secondary,Salaried,365976.9599091534,193735.17778781784,Other,699.0,11,95,0.8000976458811602,2020-08-06,0
CUST0950,22.0,Male,West,Post-Graduate,Salaried,734343.5829432319,224124.02484067294,Car,506.0,9,44,0.7943715573457266,2020-08-07,0
CUST0951,58.0,Female,North,Primary,Salaried,264765.33268904383,208450.51456928626,Home,445.0,1,56,0.6047763558960465,2020-08-08,0
CUST0952,29.0,Male,East,Secondary,Self-Employed,597512.0594173437,279799.45496122364,Home,400.0,2,165,0.47838478509658866,2020-08-09,0
CUST0953,43.0,Male,West,Primary,Salaried,736378.2185919923,292350.8616047369,Other,540.0,2,158,0.6376915680790393,2020-08-10,1
CUST0954,63.0,Female,West,Post-Graduate,Salaried,596181.618549779,94937.66781721989,Business,462.0,8,155,0.5857835602387126,2020-08-11,0
CUST0955,51.0,Female,North,Primary,Unemployed,459495.154587034,286877.2500590771,Home,472.0,3,168,0.4325873986587099,2020-08-12,0
CUST0956,66.0,Other,West,Post-Graduate,Salaried,394340.5906674042,81366.35728901456,Home,801.0,0,197,0.4037046939885075,2020-08-13,0
CUST0957,31.0,Male,West,Primary,Salaried,707217.5302092512,258785.5888137735,Other,846.0,0,134,0.4062354465162802,2020-08-14,0
CUST0958,43.0,Male,West,Post-Graduate,Salaried,215405.0149476654,261973.87847028687,Education,583.0,6,119,0.5713067225248306,2020-08-15,0
CUST0959,62.0,Female,East,Graduate,Salaried,305975.1479240713,8868.310833749594,Car,658.0,6,46,0.6181354848966607,2020-08-16,1
CUST0960,44.0,Female,North,Primary,Self-Employed,420488.44690165576,209297.92465294097,Home,680.0,1,30,0.46139340281235364,2020-08-17,0
CUST0961,26.0,Male,West,Primary,Salaried,747530.7515023996,153150.38866396842,Education,832.0,8,23,0.8749531601704345,2020-08-18,0
CUST0962,43.0,Male,South,Graduate,Salaried,575953.5272081792,124123.4742064625,Business,462.0,8,100,0.16707657440358484,2020-08-19,0
CUST0963,64.0,Male,South,Graduate,Salaried,306390.8482979509,335085.23306990054,Education,606.0,4,69,0.37763762076302165,2020-08-20,0
CUST0964,39.0,Female,South,Primary,Self-Employed,437938.4589230193,134632.0859362581,Other,638.0,2,133,0.4352597465003528,2020-08-21,0
CUST0965,64.0,Male,South,Graduate,Salaried,377135.3711807411,119362.30708819501,Business,354.0,2,32,0.1135370747719545,2020-08-22,0
CUST0966,47.0,Male,East,Secondary,Salaried,358042.201553293,207569.49400050935,Business,632.0,11,120,0.3919657501345801,2020-08-23,0
CUST0967,60.0,Male,West,Post-Graduate,Salaried,695777.9117113559,268558.9746298416,Education,426.0,2,133,0.31896793373827403,2020-08-24,0
CUST0968,65.0,Male,North,Post-Graduate,Salaried,225651.37414729886,185835.14139898733,Other,542.0,5,166,0.5048290161819846,2020-08-25,0
CUST0969,34.0,Male,West,Post-Graduate,Salaried,821756.1711468747,316637.0545669252,Home,708.0,3,184,0.3691284377466154,2020-08-26,0
CUST0970,43.0,Female,East,Secondary,Salaried,665645.9380369246,253097.56619640905,Education,802.0,7,39,0.680945707957169,2020-08-27,0
CUST0971,53.0,Male,South,Graduate,Self-Employed,718172.3341207396,17821.131973143027,Home,602.0,10,124,0.5079459963261188,2020-08-28,0
CUST0972,18.0,Female,East,Graduate,Salaried,407412.09759494837,147053.30364929917,Education,763.0,10,99,0.2038097867970115,2020-08-29,0
CUST0973,25.0,Male,West,Primary,Unemployed,470011.85618417815,143815.7900648301,Home,534.0,10,47,0.7000490593154778,2020-08-30,1
CUST0974,,,North,Graduate,,,247936.09534294222,Education,,4,92,0.17938311686614128,2020-08-31,0
CUST0975,,,East,Primary,,,62481.705637411156,Business,,0,36,0.7712393344634859,2020-09-01,0
CUST0976,69.0,Female,North,Secondary,Salaried,598730.9695286301,454900.9708717722,Car,494.0,8,113,0.8451377552689755,2020-09-02,0
CUST0977,32.0,Female,East,Post-Graduate,Salaried,759212.6123562793,253102.609489421,Business,826.0,0,125,0.3579562321478832,2020-09-03,1
CUST0978,64.0,Male,North,Post-Graduate,Self-Employed,278568.6366395097,214887.6803917691,Home,300.0,5,24,0.8409141066103447,2020-09-04,1
CUST0979,39.0,Male,North,Post-Graduate,Salaried,426898.8126029468,318156.7716419146,Other,395.0,0,196,0.7344065272980307,2020-09-05,0
CUST0980,31.0,Female,South,Graduate,Salaried,469740.15595349553,434365.4052812625,Business,712.0,2,12,0.837948488803016,2020-09-06,0
CUST0981,43.0,Other,North,Primary,Salaried,220842.15956150298,287074.6644588403,Car,837.0,9,19,0.6330161095366782,2020-09-07,1
CUST0982,45.0,Female,South,Primary,Self-Employed,618269.8483516801,294881.309647162,Home,728.0,4,129,0.28851523153713754,2020-09-08,0
CUST0983,40.0,Female,West,Secondary,Self-Employed,355201.93365147815,213069.00244643824,Business,534.0,9,154,0.8156185895287781,2020-09-09,0
CUST0984,31.0,Female,West,Graduate,Salaried,460921.92976459523,185847.42466330517,Education,648.0,6,137,0.24741206093659499,2020-09-10,1
CUST0985,41.0,Male,South,Secondary,Self-Employed,409610.1256176245,152420.45559950988,Other,780.0,9,20,0.2704484408140284,2020-09-11,0
CUST0986,19.0,Male,South,Primary,Salaried,342132.29885606514,117388.80082854579,Home,695.0,7,185,0.316850392112291,2020-09-12,0
CUST0987,,,East,Primary,,,131298.59003005025,Business,,11,142,0.3433970491892677,2020-09-13,1
CUST0988,43.0,Other,East,Post-Graduate,Self-Employed,456878.0842863955,64944.40356570168,Home,715.0,8,78,0.5115837137048245,2020-09-14,0
CUST0989,31.0,Male,East,Graduate,Salaried,425628.4235442669,192412.85493149766,Education,350.0,5,73,0.6707658883472353,2020-09-15,0
CUST0990,68.0,Female,West,Primary,Salaried,354307.6756639314,31533.242277361307,Car,380.0,10,23,0.840966539520547,2020-09-16,0
CUST0991,24.0,Male,East,Post-Graduate,Salaried,563904.9341565911,219091.65241437108,Business,335.0,8,59,0.17075006986840197,2020-09-17,0
CUST0992,20.0,Female,North,Graduate,Self-Employed,830723.453698457,196366.93919576582,Home,366.0,7,163,0.8634954897825887,2020-09-18,0
CUST0993,64.0,Male,North,Secondary,Self-Employed,527977.4465678255,214693.52983866876,Home,780.0,8,81,0.8370583736774507,2020-09-19,0
CUST0994,40.0,Male,East,Graduate,Self-Employed,699223.6429822257,147786.84299800076,Home,767.0,9,78,0.14319943374483116,2020-09-20,0
CUST0995,63.0,Female,North,Graduate,Self-Employed,221955.61496930744,507686.0370180503,Car,441.0,3,144,0.38825691015325015,2020-09-21,1
CUST0996,60.0,Male,West,Primary,Salaried,531552.2878587539,336011.5900180313,Home,655.0,8,136,0.7505147122394692,2020-09-22,0
CUST0997,64.0,Female,North,Primary,Salaried,280526.3362057867,75545.74999152771,Other,770.0,6,25,0.5892612363835209,2020-09-23,1
CUST0998,62.0,Female,West,Graduate,Salaried,204615.01449361973,223286.8087426898,Other,738.0,4,192,0.7232751547054164,2020-09-24,1
CUST0999,35.0,Female,South,Primary,,,139199.38570626764,Home,830.0,4,87,0.67522667103191,2020-09-25,0
CUST1000,55.0,Male,South,Primary,Salaried,738379.8668827146,98552.0273292586,Other,426.0,0,110,0.49741609050173086,2020-09-26,0
